2020-05-05 11:11:34,796 INFO  o.s.test.context.web.WebTestContextBootstrapper.getDefaultTestExecutionListenerClassNames:248 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2020-05-05 11:11:34,845 INFO  o.s.test.context.web.WebTestContextBootstrapper.getTestExecutionListeners:177 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@6b3e12b5, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@5aac4250, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1338fb5, org.springframework.test.context.support.DirtiesContextTestExecutionListener@42463763, org.springframework.test.context.transaction.TransactionalTestExecutionListener@59f63e24, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@61f05988, org.springframework.test.context.event.EventPublishingTestExecutionListener@7ca33c24]
2020-05-05 11:11:36,148 INFO  o.s.d.r.config.RepositoryConfigurationDelegate.registerRepositoriesIn:127 - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2020-05-05 11:11:36,472 INFO  o.s.d.r.config.RepositoryConfigurationDelegate.registerRepositoriesIn:187 - Finished Spring Data repository scanning in 293ms. Found 5 JPA repository interfaces.
2020-05-05 11:11:37,506 INFO  org.hibernate.jpa.internal.util.LogHelper.logPersistenceUnitInformation:31 - HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-05 11:11:37,800 INFO  org.hibernate.Version.logVersion:44 - HHH000412: Hibernate ORM core version 5.4.14.Final
2020-05-05 11:11:38,224 INFO  org.hibernate.annotations.common.Version.<clinit>:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-05 11:11:39,849 INFO  org.hibernate.dialect.Dialect.<init>:172 - HHH000400: Using dialect: org.hibernate.dialect.HSQLDialect
2020-05-05 11:11:40,804 INFO  org.hibernate.validator.internal.util.Version.<clinit>:21 - HV000001: Hibernate Validator 6.1.4.Final
2020-05-05 11:11:42,164 INFO  o.h.e.t.jta.platform.internal.JtaPlatformInitiator.initiateService:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-05 11:11:42,188 INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean.buildNativeEntityManagerFactory:416 - Initialized JPA EntityManagerFactory for persistence unit 'default'
2020-05-05 11:11:45,052 DEBUG o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver.initExceptionHandlerAdviceCache:297 - ControllerAdvice beans: 0 @ExceptionHandler, 1 ResponseBodyAdvice
2020-05-05 11:11:45,240 INFO  org.springframework.mock.web.MockServletContext.log:455 - Initializing Spring TestDispatcherServlet ''
2020-05-05 11:11:45,241 INFO  o.s.test.web.servlet.TestDispatcherServlet.initServletBean:525 - Initializing Servlet ''
2020-05-05 11:11:45,270 INFO  o.s.test.web.servlet.TestDispatcherServlet.initServletBean:547 - Completed initialization in 29 ms
2020-05-05 11:11:45,303 INFO  o.s.test.context.transaction.TransactionContext.startTransaction:107 - Began transaction (1) for test context [DefaultTestContext@7ae6927 testClass = RestaurantRestControllerTest, testInstance = ru.restaurant.web.controller.RestaurantRestControllerTest@7d0df326, testMethod = delete@RestaurantRestControllerTest, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@43f7f48d testClass = RestaurantRestControllerTest, locations = '{classpath:spring/spring-app.xml, classpath:spring/spring-mvc.xml, classpath:spring/spring-db.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.test.context.web.WebDelegatingSmartContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]; transaction manager [org.springframework.orm.jpa.JpaTransactionManager@c7cf8c4]; rollback [true]
2020-05-05 11:11:45,402 INFO  r.r.web.controller.RestaurantRestController.delete:66 - delete dish 100013
2020-05-05 11:11:45,506 INFO  o.s.test.context.transaction.TransactionContext.endTransaction:139 - Rolled back transaction for test: [DefaultTestContext@7ae6927 testClass = RestaurantRestControllerTest, testInstance = ru.restaurant.web.controller.RestaurantRestControllerTest@7d0df326, testMethod = delete@RestaurantRestControllerTest, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@43f7f48d testClass = RestaurantRestControllerTest, locations = '{classpath:spring/spring-app.xml, classpath:spring/spring-mvc.xml, classpath:spring/spring-db.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.test.context.web.WebDelegatingSmartContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]
2020-05-05 11:11:45,515 INFO  org.springframework.mock.web.MockServletContext.log:455 - Initializing Spring TestDispatcherServlet ''
2020-05-05 11:11:45,516 INFO  o.s.test.web.servlet.TestDispatcherServlet.initServletBean:525 - Initializing Servlet ''
2020-05-05 11:11:45,518 INFO  o.s.test.web.servlet.TestDispatcherServlet.initServletBean:547 - Completed initialization in 1 ms
2020-05-05 11:11:45,522 INFO  o.s.test.context.transaction.TransactionContext.startTransaction:107 - Began transaction (1) for test context [DefaultTestContext@7ae6927 testClass = RestaurantRestControllerTest, testInstance = ru.restaurant.web.controller.RestaurantRestControllerTest@5b028f58, testMethod = getAll@RestaurantRestControllerTest, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@43f7f48d testClass = RestaurantRestControllerTest, locations = '{classpath:spring/spring-app.xml, classpath:spring/spring-mvc.xml, classpath:spring/spring-db.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.test.context.web.WebDelegatingSmartContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]; transaction manager [org.springframework.orm.jpa.JpaTransactionManager@c7cf8c4]; rollback [true]
2020-05-05 11:11:45,525 INFO  r.r.web.controller.RestaurantRestController.getAll:39 - getAll
2020-05-05 11:11:45,784 WARN  o.s.w.s.m.support.DefaultHandlerExceptionResolver.doResolveException:235 - Failure while trying to resolve exception [org.springframework.http.converter.HttpMessageNotWritableException]
java.lang.IllegalStateException: Cannot set error status - response is already committed
	at org.springframework.util.Assert.state(Assert.java:73)
2020-05-10 22:25:13,682 INFO  org.springframework.mock.web.MockServletContext.log:455 - Initializing Spring TestDispatcherServlet ''
2020-05-10 22:25:13,683 INFO  o.s.test.web.servlet.TestDispatcherServlet.initServletBean:525 - Initializing Servlet ''
2020-05-10 22:25:13,704 INFO  o.s.test.web.servlet.TestDispatcherServlet.initServletBean:547 - Completed initialization in 21 ms
2020-05-10 22:25:13,727 INFO  o.s.test.context.transaction.TransactionContext.startTransaction:107 - Began transaction (1) for test context [DefaultTestContext@6d0a4a22 testClass = MenuRestControllerTest, testInstance = ru.restaurant.web.controller.MenuRestControllerTest@1999e1f5, testMethod = getOfferByDate@MenuRestControllerTest, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@b1fa523 testClass = MenuRestControllerTest, locations = '{classpath:spring/spring-app.xml, classpath:spring/spring-mvc.xml, classpath:spring/spring-db.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.test.context.web.WebDelegatingSmartContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]; transaction manager [org.springframework.orm.jpa.JpaTransactionManager@438a2d3]; rollback [true]
2020-05-10 22:25:13,833 INFO  ru.restaurant.web.controller.MenuRestController.getOfferByDate:61 - get offer by date 2020-04-01
2020-05-10 22:25:14,209 INFO  o.s.test.context.transaction.TransactionContext.endTransaction:139 - Rolled back transaction for test: [DefaultTestContext@6d0a4a22 testClass = MenuRestControllerTest, testInstance = ru.restaurant.web.controller.MenuRestControllerTest@1999e1f5, testMethod = getOfferByDate@MenuRestControllerTest, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@b1fa523 testClass = MenuRestControllerTest, locations = '{classpath:spring/spring-app.xml, classpath:spring/spring-mvc.xml, classpath:spring/spring-db.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.test.context.web.WebDelegatingSmartContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]
2020-05-10 22:25:14,231 INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean.destroy:598 - Closing JPA EntityManagerFactory for persistence unit 'default'
2020-05-10 22:27:00,568 INFO  o.s.test.context.web.WebTestContextBootstrapper.getDefaultTestExecutionListenerClassNames:248 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2020-05-10 22:27:00,595 INFO  o.s.test.context.web.WebTestContextBootstrapper.getTestExecutionListeners:177 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@3b00856b, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@3016fd5e, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@35d08e6c, org.springframework.test.context.support.DirtiesContextTestExecutionListener@53d102a2, org.springframework.test.context.transaction.TransactionalTestExecutionListener@6c45ee6e, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@6b3e12b5, org.springframework.test.context.event.EventPublishingTestExecutionListener@5aac4250]
2020-05-10 22:27:01,402 INFO  o.s.d.r.config.RepositoryConfigurationDelegate.registerRepositoriesIn:127 - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2020-05-10 22:27:01,582 INFO  o.s.d.r.config.RepositoryConfigurationDelegate.registerRepositoriesIn:187 - Finished Spring Data repository scanning in 151ms. Found 5 JPA repository interfaces.
2020-05-10 22:27:02,388 INFO  org.hibernate.jpa.internal.util.LogHelper.logPersistenceUnitInformation:31 - HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-10 22:27:02,499 INFO  org.hibernate.Version.logVersion:44 - HHH000412: Hibernate ORM core version 5.4.14.Final
2020-05-10 22:27:02,691 INFO  org.hibernate.annotations.common.Version.<clinit>:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-10 22:27:03,594 INFO  org.hibernate.dialect.Dialect.<init>:172 - HHH000400: Using dialect: org.hibernate.dialect.HSQLDialect
2020-05-10 22:27:04,106 INFO  org.hibernate.validator.internal.util.Version.<clinit>:21 - HV000001: Hibernate Validator 6.1.4.Final
2020-05-10 22:27:04,878 INFO  o.h.e.t.jta.platform.internal.JtaPlatformInitiator.initiateService:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-10 22:27:04,891 INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean.buildNativeEntityManagerFactory:416 - Initialized JPA EntityManagerFactory for persistence unit 'default'
2020-05-10 22:27:06,636 DEBUG o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver.initExceptionHandlerAdviceCache:297 - ControllerAdvice beans: 0 @ExceptionHandler, 1 ResponseBodyAdvice
2020-05-10 22:27:06,778 INFO  org.springframework.mock.web.MockServletContext.log:455 - Initializing Spring TestDispatcherServlet ''
2020-05-10 22:27:06,779 INFO  o.s.test.web.servlet.TestDispatcherServlet.initServletBean:525 - Initializing Servlet ''
2020-05-10 22:27:06,799 INFO  o.s.test.web.servlet.TestDispatcherServlet.initServletBean:547 - Completed initialization in 18 ms
2020-05-10 22:27:06,823 INFO  o.s.test.context.transaction.TransactionContext.startTransaction:107 - Began transaction (1) for test context [DefaultTestContext@4850d66b testClass = VoteRestControllerTest, testInstance = ru.restaurant.web.controller.VoteRestControllerTest@21f479cd, testMethod = getAllByDate@VoteRestControllerTest, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@102fd71d testClass = VoteRestControllerTest, locations = '{classpath:spring/spring-app.xml, classpath:spring/spring-mvc.xml, classpath:spring/spring-db.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.test.context.web.WebDelegatingSmartContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]; transaction manager [org.springframework.orm.jpa.JpaTransactionManager@52b891de]; rollback [true]
2020-05-10 22:27:06,921 INFO  ru.restaurant.web.controller.VoteRestController.getByDate:48 - get votes by date 2020-04-01
2020-05-10 22:27:07,297 INFO  o.s.test.context.transaction.TransactionContext.endTransaction:139 - Rolled back transaction for test: [DefaultTestContext@4850d66b testClass = VoteRestControllerTest, testInstance = ru.restaurant.web.controller.VoteRestControllerTest@21f479cd, testMethod = getAllByDate@VoteRestControllerTest, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@102fd71d testClass = VoteRestControllerTest, locations = '{classpath:spring/spring-app.xml, classpath:spring/spring-mvc.xml, classpath:spring/spring-db.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.test.context.web.WebDelegatingSmartContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]
2020-05-10 22:27:07,322 INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean.destroy:598 - Closing JPA EntityManagerFactory for persistence unit 'default'
2020-05-10 22:28:01,357 INFO  o.s.test.context.web.WebTestContextBootstrapper.getDefaultTestExecutionListenerClassNames:248 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2020-05-10 22:28:01,383 INFO  o.s.test.context.web.WebTestContextBootstrapper.getTestExecutionListeners:177 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@3b00856b, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@3016fd5e, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@35d08e6c, org.springframework.test.context.support.DirtiesContextTestExecutionListener@53d102a2, org.springframework.test.context.transaction.TransactionalTestExecutionListener@6c45ee6e, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@6b3e12b5, org.springframework.test.context.event.EventPublishingTestExecutionListener@5aac4250]
2020-05-10 22:28:02,190 INFO  o.s.d.r.config.RepositoryConfigurationDelegate.registerRepositoriesIn:127 - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2020-05-10 22:28:02,364 INFO  o.s.d.r.config.RepositoryConfigurationDelegate.registerRepositoriesIn:187 - Finished Spring Data repository scanning in 148ms. Found 5 JPA repository interfaces.
2020-05-10 22:28:03,037 INFO  org.hibernate.jpa.internal.util.LogHelper.logPersistenceUnitInformation:31 - HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-10 22:28:03,135 INFO  org.hibernate.Version.logVersion:44 - HHH000412: Hibernate ORM core version 5.4.14.Final
2020-05-10 22:28:03,330 INFO  org.hibernate.annotations.common.Version.<clinit>:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-10 22:28:04,119 INFO  org.hibernate.dialect.Dialect.<init>:172 - HHH000400: Using dialect: org.hibernate.dialect.HSQLDialect
2020-05-10 22:28:04,573 INFO  org.hibernate.validator.internal.util.Version.<clinit>:21 - HV000001: Hibernate Validator 6.1.4.Final
2020-05-10 22:28:05,396 INFO  o.h.e.t.jta.platform.internal.JtaPlatformInitiator.initiateService:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-10 22:28:05,409 INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean.buildNativeEntityManagerFactory:416 - Initialized JPA EntityManagerFactory for persistence unit 'default'
2020-05-10 22:28:07,143 DEBUG o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver.initExceptionHandlerAdviceCache:297 - ControllerAdvice beans: 0 @ExceptionHandler, 1 ResponseBodyAdvice
2020-05-10 22:28:07,282 INFO  org.springframework.mock.web.MockServletContext.log:455 - Initializing Spring TestDispatcherServlet ''
2020-05-10 22:28:07,282 INFO  o.s.test.web.servlet.TestDispatcherServlet.initServletBean:525 - Initializing Servlet ''
2020-05-10 22:28:07,303 INFO  o.s.test.web.servlet.TestDispatcherServlet.initServletBean:547 - Completed initialization in 20 ms
2020-05-10 22:28:07,328 INFO  o.s.test.context.transaction.TransactionContext.startTransaction:107 - Began transaction (1) for test context [DefaultTestContext@fe38c0e testClass = VoteRestControllerTest, testInstance = ru.restaurant.web.controller.VoteRestControllerTest@6167c42f, testMethod = getAllByDate@VoteRestControllerTest, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@2cbc2db2 testClass = VoteRestControllerTest, locations = '{classpath:spring/spring-app.xml, classpath:spring/spring-mvc.xml, classpath:spring/spring-db.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.test.context.web.WebDelegatingSmartContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]; transaction manager [org.springframework.orm.jpa.JpaTransactionManager@64b8eb96]; rollback [true]
2020-05-10 22:28:07,415 INFO  ru.restaurant.web.controller.VoteRestController.getByDate:48 - get votes by date 2020-04-01
2020-05-10 22:28:07,802 INFO  o.s.test.context.transaction.TransactionContext.endTransaction:139 - Rolled back transaction for test: [DefaultTestContext@fe38c0e testClass = VoteRestControllerTest, testInstance = ru.restaurant.web.controller.VoteRestControllerTest@6167c42f, testMethod = getAllByDate@VoteRestControllerTest, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@2cbc2db2 testClass = VoteRestControllerTest, locations = '{classpath:spring/spring-app.xml, classpath:spring/spring-mvc.xml, classpath:spring/spring-db.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.test.context.web.WebDelegatingSmartContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]
2020-05-10 22:28:07,829 INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean.destroy:598 - Closing JPA EntityManagerFactory for persistence unit 'default'
2020-05-10 22:58:57,541 INFO  o.s.test.context.web.WebTestContextBootstrapper.getDefaultTestExecutionListenerClassNames:248 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2020-05-10 22:58:57,584 INFO  o.s.test.context.web.WebTestContextBootstrapper.getTestExecutionListeners:177 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@3b00856b, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@3016fd5e, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@35d08e6c, org.springframework.test.context.support.DirtiesContextTestExecutionListener@53d102a2, org.springframework.test.context.transaction.TransactionalTestExecutionListener@6c45ee6e, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@6b3e12b5, org.springframework.test.context.event.EventPublishingTestExecutionListener@5aac4250]
2020-05-10 22:58:58,470 INFO  o.s.d.r.config.RepositoryConfigurationDelegate.registerRepositoriesIn:127 - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2020-05-10 22:58:58,634 INFO  o.s.d.r.config.RepositoryConfigurationDelegate.registerRepositoriesIn:187 - Finished Spring Data repository scanning in 127ms. Found 5 JPA repository interfaces.
2020-05-10 22:58:59,381 INFO  org.hibernate.jpa.internal.util.LogHelper.logPersistenceUnitInformation:31 - HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-10 22:58:59,480 INFO  org.hibernate.Version.logVersion:44 - HHH000412: Hibernate ORM core version 5.4.14.Final
2020-05-10 22:58:59,686 INFO  org.hibernate.annotations.common.Version.<clinit>:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-10 22:59:00,600 INFO  org.hibernate.dialect.Dialect.<init>:172 - HHH000400: Using dialect: org.hibernate.dialect.HSQLDialect
2020-05-10 22:59:01,404 INFO  org.hibernate.validator.internal.util.Version.<clinit>:21 - HV000001: Hibernate Validator 6.1.4.Final
2020-05-10 22:59:02,163 INFO  o.h.e.t.jta.platform.internal.JtaPlatformInitiator.initiateService:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-10 22:59:02,175 INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean.buildNativeEntityManagerFactory:416 - Initialized JPA EntityManagerFactory for persistence unit 'default'
2020-05-10 22:59:03,868 DEBUG o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver.initExceptionHandlerAdviceCache:297 - ControllerAdvice beans: 0 @ExceptionHandler, 1 ResponseBodyAdvice
2020-05-10 22:59:04,012 INFO  org.springframework.mock.web.MockServletContext.log:455 - Initializing Spring TestDispatcherServlet ''
2020-05-10 22:59:04,012 INFO  o.s.test.web.servlet.TestDispatcherServlet.initServletBean:525 - Initializing Servlet ''
2020-05-10 22:59:04,034 INFO  o.s.test.web.servlet.TestDispatcherServlet.initServletBean:547 - Completed initialization in 21 ms
2020-05-10 22:59:04,058 INFO  o.s.test.context.transaction.TransactionContext.startTransaction:107 - Began transaction (1) for test context [DefaultTestContext@61e0f9b9 testClass = VoteRestControllerTest, testInstance = ru.restaurant.web.controller.VoteRestControllerTest@2c7c898a, testMethod = getResults@VoteRestControllerTest, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@4a86be01 testClass = VoteRestControllerTest, locations = '{classpath:spring/spring-app.xml, classpath:spring/spring-mvc.xml, classpath:spring/spring-db.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.test.context.web.WebDelegatingSmartContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]; transaction manager [org.springframework.orm.jpa.JpaTransactionManager@56554365]; rollback [true]
2020-05-10 22:59:04,165 WARN  o.s.w.s.m.support.DefaultHandlerExceptionResolver.logException:199 - Resolved [org.springframework.web.method.annotation.MethodArgumentTypeMismatchException: Failed to convert value of type 'java.lang.String' to required type 'java.time.LocalDate'; nested exception is org.springframework.core.convert.ConversionFailedException: Failed to convert from type [java.lang.String] to type [@org.springframework.web.bind.annotation.RequestParam java.time.LocalDate] for value '2020-04-01'; nested exception is java.lang.IllegalArgumentException: Parse attempt failed for value [2020-04-01]]
2020-05-10 22:59:04,178 INFO  o.s.test.context.transaction.TransactionContext.endTransaction:139 - Rolled back transaction for test: [DefaultTestContext@61e0f9b9 testClass = VoteRestControllerTest, testInstance = ru.restaurant.web.controller.VoteRestControllerTest@2c7c898a, testMethod = getResults@VoteRestControllerTest, testException = java.lang.AssertionError: Status expected:<200> but was:<400>, mergedContextConfiguration = [WebMergedContextConfiguration@4a86be01 testClass = VoteRestControllerTest, locations = '{classpath:spring/spring-app.xml, classpath:spring/spring-mvc.xml, classpath:spring/spring-db.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.test.context.web.WebDelegatingSmartContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]
2020-05-10 22:59:04,209 INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean.destroy:598 - Closing JPA EntityManagerFactory for persistence unit 'default'
2020-05-10 23:00:20,258 INFO  o.s.test.context.web.WebTestContextBootstrapper.getDefaultTestExecutionListenerClassNames:248 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
